,region,price,description,dateStata,dateISO,year
15425,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15426,7,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15427,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15428,3,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15429,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15430,5,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15431,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15432,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15433,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15434,11,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15435,4,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15436,13,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15437,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15438,7,4.0,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15439,4,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15440,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15441,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15442,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15443,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15444,13,8.5900002,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15445,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15446,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15447,4,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15448,3,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15449,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15450,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15451,2,2.3,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15452,13,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15453,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15454,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15455,9,3.99,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15456,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15457,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15458,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15459,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15460,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15461,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-04-2020,2020-04-01,2020
15462,8,1.5,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15463,3,1.1,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15464,4,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15465,8,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15466,5,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15467,2,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15468,9,0.94999999,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15469,6,1.5,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15470,7,1.4,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15471,11,2.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15472,9,2.4000001,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15473,9,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15474,6,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15475,13,1.1,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15476,6,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15477,3,1.33,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15478,2,1.1,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15479,5,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15480,12,2.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15481,13,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15482,12,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15483,2,2.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15484,7,1.1,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15485,9,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15486,9,2.4000001,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15487,3,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15488,12,1.5,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15489,5,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15490,10,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15491,9,2.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15492,9,0.85000002,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15493,6,1.5,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15494,6,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15495,12,2.4000001,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15496,5,1.5,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15497,2,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15498,8,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15499,2,0.85000002,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15500,10,1.5,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15501,5,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15502,11,1.33,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15503,10,1.5,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15504,6,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15505,11,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15506,7,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15507,5,1.33,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15508,8,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15509,4,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15510,7,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15511,11,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15512,2,2.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15513,8,2.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15514,4,2.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15515,2,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15516,9,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15517,10,2.4000001,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15518,8,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15519,12,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15520,4,2.25,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15521,9,2.4000001,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15522,10,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15523,8,1.33,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15524,7,1.0,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15525,3,1.8,TISSUES-LARGE SIZE BOX,01-04-2020,2020-04-01,2020
15526,8,8.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15527,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15528,11,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15529,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15530,10,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15531,10,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15532,11,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15533,8,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15534,13,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15535,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15536,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15537,3,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15538,3,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15539,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15540,6,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15541,8,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15542,8,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15543,5,4.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15544,3,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15545,9,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15546,2,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15547,9,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15548,2,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15549,9,9.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15550,5,9.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15551,13,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15552,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15553,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15554,2,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15555,10,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15556,5,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15557,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15558,7,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15559,7,5.29,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15560,5,4.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15561,8,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15562,9,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15563,4,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15564,5,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15565,4,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15566,2,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15567,8,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15568,3,8.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15569,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15570,12,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15571,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15572,2,5.29,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15573,5,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15574,11,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15575,12,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15576,12,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15577,6,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15578,11,2.75,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15579,9,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15580,3,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15581,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15582,3,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15583,6,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15584,13,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15585,13,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15586,2,6.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15587,7,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15588,10,2.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15589,10,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15590,9,5.3899999,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15591,4,4.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15592,4,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15593,3,9.1400003,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15594,11,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15595,4,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15596,9,2.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15597,5,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15598,13,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15599,6,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15600,11,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15601,9,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15602,12,5.3899999,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15603,3,12.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15604,7,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15605,9,5.3899999,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15606,12,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15607,10,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2020,2020-04-01,2020
15608,3,2.3900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15609,2,2.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15610,9,2.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15611,11,0.60000002,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15612,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15613,3,8.9899998,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15614,7,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15615,10,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15616,7,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15617,13,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15618,5,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15619,9,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15620,2,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15621,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15622,5,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15623,5,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15624,8,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15625,2,1.99,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15626,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15627,12,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15628,9,2.1900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15629,9,3.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15630,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15631,4,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15632,7,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15633,9,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15634,2,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15635,10,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15636,8,0.30000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15637,8,0.40000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15638,6,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15639,6,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15640,5,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15641,9,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15642,9,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15643,3,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15644,4,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15645,12,3.99,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15646,13,1.95,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15647,2,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15648,3,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15649,2,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15650,2,4.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15651,10,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15652,9,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15653,9,2.3900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15654,9,2.1900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15655,13,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15656,10,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15657,7,1.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15658,3,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15659,11,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15660,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15661,10,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15662,7,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15663,7,0.30000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15664,3,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15665,11,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15666,8,0.69999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15667,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15668,5,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15669,7,1.4,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15670,11,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15671,12,2.1900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15672,12,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15673,6,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15674,12,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15675,12,2.1900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15676,2,0.30000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15677,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15678,6,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15679,11,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15680,2,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15681,6,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15682,12,0.38999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15683,8,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15684,7,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15685,4,1.95,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15686,13,1.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15687,4,1.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15688,10,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15689,9,2.1900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15690,5,1.85,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15691,5,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15692,12,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15693,8,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15694,6,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15695,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15696,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15697,6,0.30000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15698,8,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15699,6,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15700,11,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15701,3,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15702,12,1.95,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15703,9,2.1900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15704,12,2.3,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15705,13,0.69999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2020,2020-04-01,2020
15706,8,3.5,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15707,10,4.0,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15708,13,4.0,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15709,6,4.0,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15710,2,4.9899998,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15711,5,4.0,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15712,9,4.9899998,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15713,5,3.5,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15714,3,4.79,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15715,8,4.9899998,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15716,12,4.9899998,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15717,9,4.79,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
15718,9,4.79,COLD/FLU DRINK POWDER,01-04-2020,2020-04-01,2020
